oktmo,name,year,saldo,whereabouts
41645472,Коськовское,2013,15.0,Внешняя (для региона)  миграция
41645472,Коськовское,2014,6.0,Международная
41645472,Коськовское,2014,6.0,Со странами СНГ
41645472,Коськовское,2015,36.0,"Миграция, всего"
41645472,Коськовское,2015,22.0,В пределах России
41645472,Коськовское,2015,2.0,Внутрирегиональная
41645472,Коськовское,2015,20.0,Межрегиональная
41645472,Коськовское,2015,14.0,Международная
41645472,Коськовское,2015,14.0,Со странами СНГ
41645472,Коськовское,2015,34.0,Внешняя (для региона)  миграция
41645472,Коськовское,2016,3.0,Международная
41645472,Коськовское,2016,3.0,Со странами СНГ
41645472,Коськовское,2016,1.0,Внешняя (для региона)  миграция
41645472,Коськовское,2017,4.0,Межрегиональная
41645472,Коськовское,2017,2.0,Международная
41645472,Коськовское,2017,2.0,Со странами СНГ
41645472,Коськовское,2017,6.0,Внешняя (для региона)  миграция
41645472,Коськовское,2019,5.0,Межрегиональная
41645472,Коськовское,2019,0.0,Международная
41645472,Коськовское,2019,0.0,Со странами СНГ
41645472,Коськовское,2019,5.0,Внешняя (для региона)  миграция
41645472,Коськовское,2020,2.0,"Миграция, всего"
41645472,Коськовское,2020,0.0,Межрегиональная
41645472,Коськовское,2020,3.0,Международная
41645472,Коськовское,2020,3.0,Со странами СНГ
41645472,Коськовское,2020,3.0,Внешняя (для региона)  миграция
41645472,Коськовское,2022,3.0,"Миграция, всего"
41645472,Коськовское,2022,2.0,В пределах России
41645472,Коськовское,2022,8.0,Межрегиональная
41645472,Коськовское,2022,1.0,Международная
41645472,Коськовское,2022,1.0,Со странами СНГ
41645472,Коськовское,2022,9.0,Внешняя (для региона)  миграция
41645477,Шугозерское,2011,15.0,"Миграция, всего"
41645477,Шугозерское,2011,19.0,Международная
41645477,Шугозерское,2011,19.0,Со странами СНГ
41645477,Шугозерское,2011,18.0,Внешняя (для региона)  миграция
41645477,Шугозерское,2012,33.0,"Миграция, всего"
41645477,Шугозерское,2012,47.0,Международная
41645477,Шугозерское,2012,45.0,Со странами СНГ
41645477,Шугозерское,2012,2.0,С другими зарубежными странами
41645477,Шугозерское,2012,46.0,Внешняя (для региона)  миграция
41645477,Шугозерское,2013,29.0,"Миграция, всего"
41645477,Шугозерское,2013,23.0,В пределах России
41645477,Шугозерское,2013,24.0,Межрегиональная
41645477,Шугозерское,2013,6.0,Международная
